t_s,M,power_w,V_load_worst,V_load_avg
27.870652,1,58.701,0.969649,0.969649
27.870666,1,59.363,0.969783,0.969783
27.871000,1,61.463,0.947614,0.966661
27.871996,1,60.976,0.943427,0.966795
27.873003,2,61.222,0.955581,0.966639
27.874002,1,60.976,0.946734,0.965939
27.875003,1,61.413,0.936043,0.965392
27.876003,1,60.979,0.938354,0.966086
27.877002,1,62.214,0.943156,0.964779
27.891369,2,60.704,0.957426,0.967280
27.891394,1,74.075,0.924217,0.924217
27.891411,1,58.004,0.969060,0.969060
27.891420,1,56.772,0.969571,0.969571
27.891428,1,62.007,0.965824,0.965824
27.891436,1,60.714,0.969494,0.969494
27.891444,1,57.525,0.969842,0.969842
27.891450,1,64.695,0.955561,0.955561
27.891458,1,61.634,0.967960,0.967960
27.891465,1,64.466,0.958970,0.958970
27.891472,1,60.880,0.969145,0.969145
27.891479,1,58.419,0.969474,0.969474
27.891486,1,61.306,0.968645,0.968645
27.891492,1,62.798,0.963918,0.963918
27.891996,1,61.101,0.949187,0.966791
27.892999,1,61.240,0.951037,0.966759
27.894003,1,60.707,0.946990,0.967064
27.895002,1,62.725,0.952906,0.964473
27.896002,1,61.493,0.956616,0.967572
27.897003,1,61.118,0.936366,0.966698
27.910409,2,61.855,0.925639,0.964210
27.910434,1,67.422,0.950874,0.950874
27.910451,1,59.126,0.968905,0.968905
27.910460,1,59.188,0.969205,0.969205
27.910469,1,62.111,0.967504,0.967504
27.910483,1,57.412,0.969581,0.969581
27.910491,1,59.240,0.969741,0.969741
27.910497,1,63.617,0.959635,0.959635
27.910505,1,56.778,0.969867,0.969867
27.910511,1,60.857,0.967940,0.967940
27.910523,1,61.878,0.964936,0.964936
27.910529,1,63.822,0.959422,0.959422
27.910537,1,64.458,0.959080,0.959080
27.911001,1,61.328,0.953477,0.966477
27.911999,1,61.154,0.950742,0.966765
27.913003,1,61.931,0.948563,0.965852
27.914003,1,60.772,0.957343,0.966927
27.915003,1,61.712,0.945365,0.966397
27.916003,1,62.199,0.941797,0.965456
27.930406,2,61.282,0.935644,0.966331
27.930431,1,68.728,0.944974,0.944974
27.930448,1,60.421,0.968862,0.968862
27.930457,1,62.143,0.968875,0.968875
27.930466,1,63.847,0.963668,0.963668
27.930473,1,60.778,0.968895,0.968895
27.930481,1,58.482,0.969267,0.969267
27.930487,1,57.318,0.969682,0.969682
27.930494,1,64.000,0.958711,0.958711
27.930501,1,66.462,0.952540,0.952540
27.930508,1,64.249,0.962605,0.962605
27.930515,1,61.050,0.968806,0.968806
27.930531,1,61.696,0.968876,0.968876
27.930537,1,60.951,0.969005,0.969005
27.930998,1,61.214,0.956792,0.967065
27.931995,1,60.902,0.949644,0.966795
27.933002,1,60.595,0.938433,0.966447
27.934003,2,60.607,0.961434,0.967458
27.935002,1,61.983,0.942654,0.965924
27.936003,1,61.658,0.943138,0.965629
27.943558,2,61.694,0.939950,0.965438
27.943582,1,69.192,0.945071,0.945071
27.943598,1,58.525,0.968828,0.968828
27.943614,1,62.595,0.968011,0.968011
27.943623,1,56.731,0.969369,0.969369
27.943630,1,59.890,0.969506,0.969506
27.943637,1,64.072,0.959448,0.959448
27.943998,1,61.357,0.946621,0.966782
27.945003,1,61.376,0.939958,0.966091
27.946003,1,61.115,0.961550,0.967280
27.947003,1,61.281,0.948529,0.965497
27.948003,1,60.775,0.935610,0.966034
27.949002,1,61.443,0.935579,0.965914
27.957410,2,60.957,0.950517,0.966164
27.957444,1,71.223,0.938032,0.938032
27.957458,1,63.784,0.967560,0.967560
27.957469,1,54.335,0.969116,0.969116
27.957477,1,61.523,0.969141,0.969141
27.957485,1,60.611,0.969251,0.969251
27.957492,1,57.187,0.969682,0.969682
27.957499,1,59.066,0.969839,0.969839
27.957999,1,60.826,0.951365,0.966846
27.970433,2,61.609,0.955865,0.966809
27.970460,1,66.771,0.949956,0.949956
27.970474,1,60.314,0.969191,0.969191
27.970485,1,61.003,0.969253,0.969253
27.970492,1,59.424,0.969460,0.969460
27.970500,1,57.757,0.969792,0.969792
27.970507,1,61.942,0.964815,0.964815
27.970514,1,60.919,0.968994,0.968994
27.970520,1,63.663,0.960157,0.960157
27.970528,1,61.780,0.967898,0.967898
27.970534,1,58.819,0.969547,0.969547
27.970541,1,60.589,0.969578,0.969578
27.970998,1,61.409,0.954374,0.966568
27.972003,1,61.137,0.952630,0.966442
27.973002,1,62.083,0.934264,0.965084
27.974002,1,60.314,0.954687,0.967295
27.975003,1,61.571,0.939490,0.965385
27.976003,1,61.376,0.938746,0.965892
27.983915,2,62.395,0.936780,0.964449
27.983940,1,71.176,0.943287,0.943287
27.983957,1,60.540,0.967924,0.967924
27.983965,1,56.936,0.968646,0.968646
27.983974,1,59.096,0.969007,0.969007
27.983981,1,59.331,0.969273,0.969273
27.983989,1,63.144,0.963764,0.963764
27.983996,1,60.232,0.969260,0.969260
27.985002,1,61.192,0.952586,0.966693
27.986003,1,61.289,0.945680,0.966541
27.987002,1,61.795,0.949033,0.965087
27.988003,1,61.823,0.949888,0.965750
27.989003,2,60.570,0.956863,0.967814
27.997527,2,61.336,0.947683,0.965423
27.997552,1,70.408,0.936879,0.936879
27.997570,1,59.492,0.969124,0.969124
27.997579,1,61.970,0.968415,0.968415
27.997587,1,56.907,0.969591,0.969591
27.997594,1,59.049,0.969768,0.969768
27.997602,1,66.462,0.950211,0.950211
27.997609,1,59.171,0.969417,0.969417
27.998000,1,61.224,0.953373,0.966319
28.005405,2,60.663,0.946859,0.966507
28.005429,1,68.736,0.941542,0.941542
28.005447,1,65.072,0.958308,0.958308
28.005456,1,60.158,0.969017,0.969017
28.005465,1,60.091,0.969204,0.969204
28.005472,1,63.973,0.961438,0.961438
28.005480,1,61.132,0.969060,0.969060
28.005998,1,61.273,0.952886,0.966874
28.007003,1,61.205,0.944258,0.966259
28.008003,1,61.710,0.947606,0.964966
28.009002,1,60.901,0.956986,0.967325
28.010002,1,61.605,0.948891,0.965363
28.011002,1,61.323,0.938111,0.966392
28.023779,2,60.669,0.963705,0.968064
28.023804,1,67.131,0.948592,0.948592
28.023821,1,63.752,0.963178,0.963178
28.023830,1,63.621,0.964596,0.964596
28.023839,1,64.927,0.961056,0.961056
28.023845,1,57.918,0.968989,0.968989
28.023853,1,59.944,0.969197,0.969197
28.023860,1,59.937,0.969364,0.969364
28.023867,1,64.389,0.959202,0.959202
28.023874,1,61.141,0.969127,0.969127
28.023881,1,57.461,0.969556,0.969556
28.023887,1,62.067,0.965713,0.965713
28.024000,1,61.077,0.953797,0.966581
28.024995,1,61.192,0.951608,0.967105
28.026003,1,61.208,0.951859,0.966714
28.027003,1,61.245,0.943569,0.966296
28.028002,1,60.812,0.942173,0.965320
28.035376,2,62.421,0.947939,0.965062
28.035400,1,67.918,0.949424,0.949424
28.035418,1,61.812,0.968578,0.968578
28.035427,1,61.648,0.968697,0.968697
28.035436,1,62.372,0.968721,0.968721
28.035443,1,62.641,0.968453,0.968453
28.035451,1,60.494,0.968921,0.968921
28.035999,1,61.198,0.957233,0.966820
28.037002,1,61.126,0.938877,0.966131
28.043699,2,62.319,0.951190,0.964902
28.043723,1,69.140,0.946169,0.946169
28.043739,1,61.171,0.968459,0.968459
28.043748,1,59.571,0.968810,0.968810
28.043756,1,61.393,0.968909,0.968909
28.043763,1,58.631,0.969264,0.969264
28.043997,1,61.323,0.953479,0.966372
28.045003,1,61.183,0.944925,0.966509
28.046003,1,61.736,0.961399,0.967148
28.047002,1,61.865,0.935094,0.966078
28.048002,1,61.657,0.914119,0.965061
28.049002,1,61.046,0.942608,0.966184
28.057409,2,61.412,0.962503,0.967701
28.057434,1,66.388,0.951124,0.951124
28.057451,1,63.285,0.964378,0.964378
28.057459,1,60.291,0.969118,0.969118
28.057468,1,61.436,0.969151,0.969151
28.057475,1,58.441,0.969477,0.969477
28.057482,1,60.079,0.969573,0.969573
28.057489,1,62.074,0.965593,0.965593
28.057950,1,61.147,0.954312,0.966869
28.071180,2,61.150,0.951272,0.966810
28.071205,1,68.013,0.946450,0.946450
28.071222,1,64.091,0.963148,0.963148
28.071231,1,61.805,0.968740,0.968740
28.071239,1,63.776,0.964641,0.964641
28.071274,1,61.722,0.968720,0.968720
28.071282,1,59.055,0.969070,0.969070
28.071288,1,59.221,0.969334,0.969334
28.071295,1,61.058,0.969361,0.969361
28.071302,1,62.540,0.965244,0.965244
28.071309,1,61.843,0.968213,0.968213
28.071315,1,56.719,0.969691,0.969691
28.071322,1,59.844,0.969769,0.969769
28.071998,1,61.230,0.953145,0.966599
28.073002,1,61.200,0.948296,0.966822
28.074002,1,60.859,0.951669,0.966005
28.075003,1,61.210,0.943346,0.965039
28.076002,1,60.430,0.960579,0.967284
28.077003,1,60.911,0.942053,0.966852
28.091397,2,62.300,0.941545,0.964924
28.091422,1,70.334,0.942322,0.942322
28.091439,1,62.067,0.968269,0.968269
28.091448,1,60.456,0.968570,0.968570
28.091457,1,60.926,0.968763,0.968763
28.091464,1,62.395,0.968771,0.968771
28.091471,1,63.484,0.965426,0.965426
28.091478,1,59.437,0.968991,0.968991
28.091485,1,66.444,0.954560,0.954560
28.091492,1,60.563,0.968782,0.968782
28.091500,1,62.536,0.968454,0.968454
28.091506,1,62.334,0.968784,0.968784
28.091513,1,60.560,0.968972,0.968972
28.091520,1,58.529,0.969324,0.969324
28.091995,1,61.346,0.953772,0.966677
28.092996,1,61.003,0.942720,0.967029
28.094003,1,61.747,0.929726,0.965595
28.095003,1,60.967,0.957245,0.966561
28.096003,1,62.075,0.933706,0.965678
28.097003,1,61.402,0.954063,0.966229
28.104033,2,61.672,0.949732,0.965849
28.104064,1,66.901,0.954449,0.954449
28.104084,1,62.861,0.968356,0.968356
28.104093,1,63.852,0.966516,0.966516
28.104101,1,60.415,0.968598,0.968598
28.104108,1,63.455,0.966474,0.966474
28.104115,1,58.482,0.968978,0.968978
28.105002,1,60.901,0.947905,0.966969
28.106003,1,61.461,0.933489,0.965403
28.107002,1,60.861,0.941700,0.966457
28.108002,1,61.597,0.940662,0.965507
28.109002,1,61.160,0.959182,0.967513
28.117377,2,61.477,0.946936,0.965862
28.117404,1,67.971,0.946766,0.946766
28.117418,1,59.177,0.969125,0.969125
28.117428,1,58.934,0.969407,0.969407
28.117436,1,64.732,0.957845,0.957845
28.117444,1,62.273,0.967824,0.967824
28.117451,1,60.494,0.969162,0.969162
28.117458,1,60.809,0.969249,0.969249
28.118000,1,61.514,0.952714,0.966770
28.131372,2,60.916,0.949196,0.967280
28.131397,1,67.255,0.947975,0.947975
28.131415,1,61.792,0.969051,0.969051
28.131423,1,59.459,0.969295,0.969295
28.131432,1,58.789,0.969557,0.969557
28.131439,1,58.538,0.969792,0.969792
28.131447,1,63.520,0.959669,0.959669
28.131468,1,62.197,0.965699,0.965699
28.131475,1,60.987,0.969394,0.969394
28.131482,1,64.598,0.958354,0.958354
28.131489,1,57.437,0.969500,0.969500
28.131495,1,60.983,0.969502,0.969502
28.131502,1,58.191,0.969783,0.969783
28.132000,1,61.140,0.947562,0.966196
28.132998,1,61.280,0.951570,0.966830
28.134002,1,61.798,0.946912,0.965482
28.135003,1,60.558,0.948937,0.966246
28.136003,1,61.533,0.961482,0.966778
28.137003,1,62.191,0.944447,0.964280
28.138326,1,62.323,0.940623,0.965938
28.150374,2,60.695,0.946578,0.966846
28.150399,1,67.899,0.946458,0.946458
28.150417,1,63.476,0.964801,0.964801
28.150426,1,62.062,0.968805,0.968805
28.150435,1,61.236,0.968920,0.968920
28.150441,1,63.770,0.963671,0.963671
28.150449,1,64.499,0.962182,0.962182
28.150456,1,58.814,0.968965,0.968965
28.150464,1,60.573,0.969114,0.969114
28.150471,1,60.237,0.969268,0.969268
28.150478,1,63.639,0.962178,0.962178
28.150484,1,59.681,0.969272,0.969272
28.150999,1,61.221,0.947298,0.966431
28.152002,1,61.204,0.951669,0.966936
28.153002,1,61.302,0.937634,0.965947
28.154002,2,61.142,0.958504,0.967236
28.155003,1,61.477,0.937065,0.964939
28.156003,1,60.843,0.939087,0.965730
28.171390,2,61.947,0.946866,0.964959
28.171414,2,66.380,0.955782,0.955782
28.171428,1,69.088,0.949158,0.949158
28.171439,1,61.478,0.968106,0.968106
28.171449,1,61.767,0.968308,0.968308
28.171456,1,59.176,0.968729,0.968729
28.171463,1,63.639,0.965152,0.965152
28.171470,1,59.118,0.968983,0.968983
28.171477,1,60.352,0.969152,0.969152
28.171484,1,62.180,0.967578,0.967578
28.171491,1,63.180,0.964581,0.964581
28.171497,1,59.420,0.969230,0.969230
28.171504,1,57.701,0.969614,0.969614
28.171510,1,58.621,0.969829,0.969829
28.171517,1,60.826,0.968252,0.968252
28.171997,1,61.040,0.943719,0.966430
28.172999,1,61.262,0.940978,0.966378
28.174003,1,61.027,0.940323,0.966362
28.175003,1,61.759,0.959550,0.966696
28.176003,1,61.638,0.939904,0.966610
28.177002,1,61.082,0.941523,0.965763
28.178003,1,61.161,0.946598,0.966434
28.194408,2,61.596,0.949448,0.966465
28.194549,1,68.495,0.947314,0.947314
28.194576,1,63.452,0.967446,0.967446
28.194585,1,59.075,0.968808,0.968808
28.194594,1,59.792,0.969067,0.969067
28.194601,1,59.432,0.969310,0.969310
28.194608,1,61.083,0.969340,0.969340
28.194615,1,62.259,0.966279,0.966279
28.194622,1,57.227,0.969674,0.969674
28.194629,1,64.099,0.958434,0.958434
28.194635,1,57.532,0.969710,0.969710
28.194642,1,58.912,0.969877,0.969877
28.194649,1,64.004,0.957622,0.957622
28.194655,1,58.179,0.969783,0.969783
28.194662,1,60.885,0.968311,0.968311
28.194668,1,61.980,0.964991,0.964991
28.195000,1,61.509,0.955886,0.966389
28.195999,1,61.331,0.943480,0.966417
28.197003,2,61.317,0.951005,0.966965
28.198002,1,62.383,0.942659,0.965592
28.199003,1,61.817,0.931619,0.965219
28.200003,1,60.307,0.934496,0.967011
28.201002,1,61.039,0.948696,0.966152
28.206697,1,60.406,0.954152,0.967307
28.206718,1,64.160,0.958618,0.958618
28.206732,1,57.094,0.969705,0.969705
28.206740,1,60.382,0.969726,0.969726
28.206748,1,57.203,0.970060,0.970060
28.206997,1,61.469,0.953335,0.965924
28.209159,2,60.936,0.951949,0.966766
28.209186,1,67.705,0.944954,0.944954
28.211364,2,61.086,0.950886,0.966329
28.211387,1,67.070,0.949992,0.949992
28.218382,2,61.199,0.954122,0.966808
28.218406,1,71.666,0.933669,0.933669
28.218423,1,60.965,0.968772,0.968772
28.218432,1,62.288,0.968789,0.968789
28.218441,1,61.468,0.968884,0.968884
28.218448,1,61.211,0.968986,0.968986
28.218455,1,60.971,0.969092,0.969092
28.218998,1,61.246,0.952572,0.966698
28.220002,1,61.476,0.936892,0.966355
28.221003,1,60.983,0.952191,0.967374
28.222003,2,61.628,0.955241,0.966600
28.223002,1,62.253,0.938312,0.965321
28.228750,2,61.506,0.952678,0.966555
28.228781,1,69.094,0.942397,0.942397
28.228798,1,60.422,0.968993,0.968993
28.228807,1,60.997,0.969094,0.969094
28.228816,1,59.499,0.969326,0.969326
28.228998,1,61.334,0.953827,0.966742
28.231183,2,60.654,0.949561,0.966831
28.231209,1,72.549,0.927003,0.927003
28.233424,2,61.125,0.954991,0.966465
28.233450,1,74.218,0.926977,0.926977
28.235662,2,61.357,0.944546,0.965837
28.235686,1,71.065,0.941871,0.941871
28.236003,1,61.347,0.957262,0.966740
28.237002,1,62.040,0.936353,0.965030
28.238003,1,61.357,0.955744,0.966901
28.239002,1,60.738,0.952864,0.966808
28.240002,1,61.956,0.936646,0.965820
28.253395,2,61.153,0.953936,0.966770
28.253420,1,66.840,0.952789,0.952789
28.253438,1,56.440,0.969218,0.969218
28.253447,1,61.389,0.969236,0.969236
28.253456,1,62.111,0.967338,0.967338
28.253463,1,66.757,0.952510,0.952510
28.253471,1,58.546,0.969078,0.969078
28.253478,1,61.937,0.968772,0.968772
28.253485,1,60.945,0.969161,0.969161
28.253492,1,58.653,0.969463,0.969463
28.253499,1,59.664,0.969604,0.969604
28.253505,1,63.176,0.961828,0.961828
28.253513,1,62.165,0.966443,0.966443
28.253999,1,61.147,0.957396,0.966925
28.254999,1,61.130,0.948385,0.966511
28.256002,1,61.815,0.940330,0.965024
28.257317,2,61.291,0.968505,0.968735
28.258422,1,60.809,0.934122,0.965877
28.264662,2,61.001,0.962927,0.967505
28.264676,1,66.806,0.949015,0.949015
28.264689,1,57.455,0.969570,0.969570
28.264696,1,61.628,0.967066,0.967066
28.264704,1,58.381,0.969757,0.969757
28.264711,1,60.488,0.969753,0.969753
28.264997,1,60.945,0.956436,0.966796
28.266003,1,61.181,0.945956,0.966473
28.267002,1,61.246,0.944641,0.966074
28.268003,1,61.243,0.954957,0.966991
28.269003,1,61.115,0.933457,0.966793
28.270003,1,61.201,0.925179,0.965266
28.271003,1,62.177,0.937295,0.965173
28.272002,1,60.702,0.959984,0.967020
28.285304,2,61.687,0.945861,0.965335
28.285328,1,67.535,0.947959,0.947959
28.285345,1,65.283,0.958957,0.958957
28.285354,1,60.834,0.968777,0.968777
28.285363,1,60.386,0.968983,0.968983
28.285371,1,60.101,0.969176,0.969176
28.285378,1,63.661,0.962610,0.962610
28.285385,1,61.583,0.969022,0.969022
28.285392,1,62.170,0.968325,0.968325
28.285398,1,63.110,0.965378,0.965378
28.285406,1,60.150,0.969096,0.969096
28.285412,1,60.713,0.969206,0.969206
28.285419,1,60.873,0.969277,0.969277
28.285999,1,61.134,0.943635,0.966250
28.288676,2,61.050,0.951277,0.966538
28.288703,1,69.435,0.944307,0.944307
28.289002,1,61.508,0.957454,0.967094
28.290905,2,61.790,0.963612,0.967575
28.290999,1,61.186,0.945190,0.965651
28.293163,2,61.043,0.956027,0.966811
28.293189,1,68.894,0.942524,0.942524
28.304957,2,61.077,0.953361,0.966729
28.304985,1,67.590,0.951085,0.951085
28.304999,1,62.374,0.968479,0.968479
28.305009,1,60.320,0.968751,0.968751
28.305016,1,60.266,0.968974,0.968974
28.305024,1,64.504,0.960976,0.960976
28.305031,1,58.639,0.969119,0.969119
28.305038,1,60.126,0.969283,0.969283
28.305045,1,59.306,0.969496,0.969496
28.305052,1,64.004,0.959728,0.959728
28.305066,1,63.516,0.962973,0.962973
28.305073,1,57.837,0.969421,0.969421
28.305999,1,60.900,0.952423,0.966890
28.307002,1,61.089,0.952815,0.966705
28.308003,1,61.054,0.940892,0.965702
28.309003,1,62.048,0.933624,0.965378
28.310002,1,61.904,0.937960,0.965388
28.311002,1,61.250,0.954360,0.966937
28.312002,1,61.360,0.957515,0.966830
28.313003,1,61.339,0.943242,0.966722
28.324979,2,61.276,0.941542,0.966056
28.325007,1,67.942,0.948349,0.948349
28.325021,1,62.255,0.968647,0.968647
28.325031,1,61.505,0.968767,0.968767
28.325039,1,61.345,0.968879,0.968879
28.325048,1,62.464,0.968155,0.968155
28.325055,1,61.322,0.968953,0.968953
28.325063,1,58.556,0.969307,0.969307
28.325069,1,61.184,0.969327,0.969327
28.325076,1,58.392,0.969623,0.969623
28.325083,1,63.641,0.960210,0.960210
28.325090,1,60.982,0.969369,0.969369
28.326000,1,61.163,0.951258,0.966729
28.327002,1,61.389,0.944235,0.966354
28.328002,1,61.502,0.927187,0.964924
28.329002,1,61.342,0.941916,0.965763
28.330003,1,61.190,0.947422,0.965806
28.331003,1,60.704,0.962328,0.968281
28.339378,2,62.035,0.934393,0.964294
28.339402,1,66.565,0.953145,0.953145
28.339419,1,61.411,0.968806,0.968806
28.339428,1,63.825,0.964120,0.964120
28.339437,1,61.859,0.968744,0.968744
28.339444,1,64.015,0.963844,0.963844
28.339452,1,61.307,0.968744,0.968744
28.339458,1,57.124,0.969283,0.969283
28.339998,1,61.525,0.952013,0.966226
28.344913,2,60.791,0.953384,0.966784
28.344927,1,67.678,0.949529,0.949529
28.344941,1,60.880,0.968769,0.968769
28.344949,1,61.808,0.968834,0.968834
28.344997,1,61.956,0.956265,0.965963
28.352378,2,61.360,0.953600,0.966541
28.352402,1,71.861,0.937351,0.937351
28.352419,1,64.704,0.966031,0.966031
28.352428,1,61.397,0.968166,0.968166
28.352437,1,65.505,0.962174,0.962174
28.352444,1,59.148,0.968471,0.968471
28.352451,1,60.212,0.968756,0.968756
28.352998,1,60.757,0.954628,0.966861
28.354003,1,61.309,0.937784,0.966274
28.355003,1,61.234,0.934440,0.964993
28.356003,1,61.729,0.961909,0.967095
28.357003,1,61.252,0.952663,0.966245
28.359549,2,61.765,0.943957,0.965991
28.359573,1,69.316,0.943736,0.943736
28.360002,1,61.131,0.958581,0.967481
28.372402,2,63.748,0.958320,0.961460
28.372427,1,69.919,0.943597,0.943597
28.372444,1,61.414,0.968376,0.968376
28.372453,1,60.237,0.968677,0.968677
28.372462,1,62.303,0.968712,0.968712
28.372469,1,60.151,0.968954,0.968954
28.372477,1,59.179,0.969245,0.969245
28.372483,1,61.698,0.968630,0.968630
28.372495,1,60.391,0.969342,0.969342
28.372502,1,58.196,0.969654,0.969654
28.372509,1,62.134,0.964951,0.964951
28.372515,1,61.797,0.966847,0.966847
28.372998,1,60.891,0.953988,0.966888
28.374003,1,61.128,0.940517,0.966773
28.375003,1,61.738,0.942778,0.965466
28.376002,1,60.811,0.959201,0.967750
28.377002,1,61.150,0.953619,0.966368
28.378003,1,61.465,0.954241,0.966350
28.379002,1,60.931,0.953686,0.966526
28.394372,2,61.165,0.955109,0.966477
28.394396,1,68.699,0.946476,0.946476
28.394413,1,58.940,0.968849,0.968849
28.394422,1,62.025,0.968877,0.968877
28.394431,1,63.175,0.965850,0.965850
28.394439,1,63.575,0.965060,0.965060
28.394446,1,60.921,0.968844,0.968844
28.394453,1,61.379,0.968937,0.968937
28.394460,1,58.224,0.969327,0.969327
28.394467,1,60.861,0.969376,0.969376
28.394481,1,61.518,0.968497,0.968497
28.394488,1,60.628,0.969416,0.969416
28.394495,1,62.117,0.966322,0.966322
28.394501,1,61.624,0.968453,0.968453
28.394508,1,57.586,0.969677,0.969677
28.395000,1,61.334,0.951217,0.966184
28.395999,1,61.380,0.952204,0.966552
28.397003,1,61.234,0.935373,0.966537
28.398002,1,61.122,0.962948,0.968216
28.399003,1,61.350,0.932298,0.965427
28.400002,1,60.991,0.935245,0.965837
28.406604,2,61.156,0.943345,0.964792
28.406631,1,66.786,0.950810,0.950810
28.406645,1,57.496,0.969367,0.969367
28.406655,1,61.771,0.967722,0.967722
28.406663,1,61.802,0.967898,0.967898
28.406670,1,66.161,0.953925,0.953925
28.406997,1,61.316,0.946293,0.966613
28.409374,2,61.000,0.954129,0.967025
28.409398,1,70.285,0.937817,0.937817
28.410002,1,61.429,0.956508,0.966659
28.411002,1,60.594,0.954033,0.967066
28.412002,1,61.198,0.950487,0.966735
28.413003,2,61.366,0.957829,0.966485
28.414002,1,61.409,0.942517,0.965547
28.425466,2,61.862,0.945099,0.965827
28.425489,1,69.770,0.943949,0.943949
28.425507,1,57.638,0.968781,0.968781
28.425515,1,59.142,0.969111,0.969111
28.425524,1,57.497,0.969539,0.969539
28.425531,1,62.674,0.963826,0.963826
28.425538,1,62.505,0.965343,0.965343
28.425545,1,58.924,0.969500,0.969500
28.425553,1,61.045,0.969354,0.969354
28.425559,1,61.478,0.967965,0.967965
28.425566,1,57.029,0.969856,0.969856
28.425999,1,61.175,0.948166,0.966459
28.427002,1,61.283,0.932123,0.966646
28.428002,1,60.983,0.934926,0.965260
28.429003,1,60.942,0.958885,0.966927
28.430003,1,61.646,0.952650,0.966356
28.437373,1,61.452,0.947843,0.965491
28.437394,1,60.359,0.969310,0.969310
28.437407,1,61.456,0.969064,0.969064
28.437415,1,61.752,0.968139,0.968139
28.437424,1,62.919,0.964530,0.964530
28.437431,1,59.284,0.969369,0.969369
28.437438,1,58.447,0.969650,0.969650
28.438000,1,61.192,0.952691,0.966588
28.440215,2,61.153,0.954398,0.966878
28.440242,1,69.864,0.941728,0.941728
28.452377,2,61.353,0.949852,0.966946
28.452404,1,68.206,0.947056,0.947056
28.452417,1,60.654,0.968836,0.968836
28.452427,1,58.627,0.969206,0.969206
28.452435,1,60.861,0.969279,0.969279
28.452443,1,57.920,0.969631,0.969631
28.452450,1,58.603,0.969845,0.969845
28.452457,1,60.690,0.968607,0.968607
28.452464,1,61.441,0.966369,0.966369
28.452471,1,59.516,0.969809,0.969809
28.452477,1,63.682,0.959045,0.959045
28.452484,1,63.959,0.959966,0.959966
28.452996,1,60.767,0.954925,0.967019
28.454003,1,61.401,0.950996,0.966325
28.455003,1,62.894,0.945878,0.964872
28.456002,2,60.726,0.955367,0.967020
28.457002,1,61.883,0.940399,0.965816
28.458003,1,61.764,0.938731,0.965166
28.472460,2,61.528,0.954693,0.966381
28.472484,1,66.695,0.952878,0.952878
28.472501,1,58.118,0.969107,0.969107
28.472517,1,62.080,0.968151,0.968151
28.472526,1,62.872,0.965731,0.965731
28.472533,1,58.157,0.969364,0.969364
28.472541,1,58.837,0.969608,0.969608
28.472548,1,59.493,0.969737,0.969737
28.472556,1,62.210,0.964248,0.964248
28.472562,1,60.313,0.969623,0.969623
28.472569,1,61.995,0.965574,0.965574
28.472576,1,63.753,0.960527,0.960527
28.472583,1,59.462,0.969433,0.969433
28.472589,1,59.178,0.969629,0.969629
28.472999,1,61.307,0.954414,0.966660
28.474000,1,61.267,0.948692,0.966553
28.475002,1,60.851,0.941574,0.966987
28.476003,1,61.067,0.954772,0.967044
28.477003,1,61.399,0.943622,0.966544
28.478002,1,61.433,0.944020,0.965833
28.479003,1,62.280,0.927856,0.964623
28.493399,2,61.225,0.952813,0.966619
28.493424,1,70.686,0.936616,0.936616
28.493441,1,63.329,0.966214,0.966214
28.493450,1,63.113,0.967340,0.967340
28.493459,1,61.579,0.968725,0.968725
28.493466,1,64.195,0.963364,0.963364
28.493474,1,64.537,0.963155,0.963155
28.493488,1,64.186,0.965215,0.965215
28.493495,1,63.411,0.968280,0.968280
28.493502,1,58.596,0.968778,0.968778
28.493509,1,65.167,0.959901,0.959901
28.493516,1,62.826,0.968522,0.968522
28.493523,1,65.526,0.960143,0.960143
28.493529,1,63.900,0.966864,0.966864
28.493997,1,61.245,0.955074,0.966871
28.494998,1,61.388,0.939531,0.966387
28.496003,1,61.618,0.941703,0.966054
28.497003,1,61.634,0.956316,0.967005
28.498002,1,61.795,0.940776,0.965168
28.499003,1,61.014,0.941561,0.965831
28.511406,2,61.523,0.939882,0.965614
28.511431,1,69.835,0.943466,0.943466
28.511449,1,61.939,0.968378,0.968378
28.511464,1,60.329,0.968669,0.968669
28.511473,1,64.459,0.962809,0.962809
28.511481,1,62.693,0.968522,0.968522
28.511488,1,58.910,0.968927,0.968927
28.511495,1,62.317,0.968371,0.968371
28.511502,1,58.451,0.969283,0.969283
28.511509,1,63.209,0.963498,0.963498
28.511516,1,63.739,0.962750,0.962750
28.511522,1,60.501,0.969078,0.969078
28.511998,1,61.291,0.953230,0.966555
28.513003,1,61.616,0.944722,0.966619
28.514003,1,61.523,0.941188,0.965562
28.515003,1,61.334,0.959821,0.966498
28.516002,1,61.662,0.936507,0.965475
28.519606,2,62.048,0.950282,0.965576
28.519630,1,66.417,0.954677,0.954677
28.519647,1,66.685,0.956225,0.956225
28.520003,1,61.058,0.951231,0.966651
28.533373,2,61.782,0.959187,0.963726
28.533400,1,66.390,0.953122,0.953122
28.533414,1,60.056,0.969024,0.969024
28.533424,1,60.529,0.969166,0.969166
28.533432,1,66.406,0.953715,0.953715
28.533441,1,61.699,0.968784,0.968784
28.533448,1,62.894,0.967278,0.967278
28.533455,1,61.435,0.968847,0.968847
28.533462,1,64.345,0.962199,0.962199
28.533469,1,63.873,0.964862,0.964862
28.533475,1,61.980,0.968624,0.968624
28.533483,1,60.355,0.968863,0.968863
28.533489,1,63.717,0.964156,0.964156
