t_s,M,power_w,V_load_worst,V_load_avg
26.756408,16,190.814,0.895715,0.895715
26.756415,16,183.863,0.906317,0.906317
26.757001,16,189.065,0.866937,0.899772
26.758002,16,189.059,0.868451,0.899973
26.759003,16,190.195,0.873573,0.898481
26.760002,16,189.064,0.886912,0.899971
26.761003,16,189.798,0.880791,0.898680
26.762002,16,188.598,0.880916,0.899525
26.770361,16,191.064,0.881506,0.898894
26.770380,16,192.320,0.899301,0.899301
26.770393,16,193.480,0.896427,0.896427
26.770400,16,192.650,0.900502,0.900502
26.770408,16,186.837,0.904624,0.904624
26.770415,16,190.311,0.904668,0.904668
26.770422,16,184.788,0.905256,0.905256
26.770435,16,185.581,0.905647,0.905647
26.770999,16,189.290,0.866252,0.899809
26.787367,16,189.609,0.881020,0.900343
26.787387,16,193.786,0.892988,0.892988
26.787399,16,191.652,0.901969,0.901969
26.787407,16,195.903,0.888548,0.888548
26.787414,16,197.983,0.884468,0.884468
26.787421,16,184.134,0.904311,0.904311
26.787436,16,191.259,0.904323,0.904323
26.787442,16,196.354,0.888020,0.888020
26.787449,16,187.722,0.904286,0.904286
26.787455,16,189.519,0.904477,0.904477
26.787466,16,190.916,0.904490,0.904490
26.787472,16,188.443,0.904748,0.904748
26.787479,16,186.236,0.905175,0.905175
26.787485,16,189.941,0.904228,0.904228
26.787491,16,178.357,0.906281,0.906281
26.787497,16,186.531,0.906371,0.906371
26.787999,16,190.115,0.873732,0.899632
26.788997,16,189.036,0.864397,0.899941
26.790003,16,189.749,0.873187,0.900260
26.791002,16,188.629,0.882311,0.900743
26.792003,16,189.499,0.886838,0.900775
26.793003,16,187.800,0.890474,0.902142
26.794003,16,188.715,0.879894,0.898940
26.797313,16,190.218,0.889796,0.899741
26.797324,16,186.884,0.905236,0.905236
26.797333,16,186.673,0.905521,0.905521
26.799617,16,189.777,0.876047,0.900277
26.799638,16,191.877,0.897036,0.897036
26.800002,16,189.732,0.877796,0.900629
26.801930,16,190.507,0.897896,0.900256
26.801997,16,188.900,0.883487,0.899186
26.804164,16,189.006,0.880490,0.900637
26.804182,16,193.674,0.888817,0.888817
26.811276,16,189.990,0.877895,0.899613
26.811296,16,188.551,0.905071,0.905071
26.811308,16,191.458,0.899853,0.899853
26.811316,16,187.011,0.905228,0.905228
26.811324,16,183.280,0.905854,0.905854
26.811330,16,193.797,0.887902,0.887902
26.811338,16,190.136,0.902880,0.902880
26.811996,16,188.817,0.850905,0.899790
26.813003,16,189.453,0.869370,0.897568
26.814003,16,189.095,0.875366,0.901137
26.815003,16,188.831,0.882353,0.899325
26.816002,16,188.976,0.884545,0.899686
26.820462,16,189.084,0.887745,0.900761
26.820481,16,189.188,0.901902,0.901902
26.820494,16,194.845,0.884157,0.884157
26.820501,16,182.722,0.905925,0.905925
26.821002,16,188.443,0.873619,0.900612
26.822777,16,189.708,0.898134,0.898134
26.823003,16,188.725,0.878904,0.900689
26.825055,16,190.275,0.873803,0.896664
26.825076,16,186.586,0.905177,0.905177
26.827269,16,190.512,0.854549,0.898556
26.827286,16,182.101,0.905312,0.905312
26.837547,16,189.254,0.877674,0.900268
26.837570,16,189.100,0.904756,0.904756
26.837579,16,188.054,0.904999,0.904999
26.837588,16,188.535,0.905146,0.905146
26.837595,16,184.110,0.905706,0.905706
26.837602,16,186.447,0.905920,0.905920
26.837608,16,189.037,0.903061,0.903061
26.837615,16,190.144,0.899937,0.899937
26.837621,16,191.115,0.897767,0.897767
26.837628,16,187.140,0.905614,0.905614
26.838000,16,188.749,0.868458,0.900467
26.839003,16,189.605,0.868930,0.899664
26.840002,16,189.256,0.865868,0.899661
26.841003,16,187.130,0.893783,0.902378
26.842002,16,188.986,0.879746,0.900303
26.843003,16,188.829,0.883813,0.901274
26.844002,16,189.608,0.880030,0.900318
26.845002,16,188.785,0.885055,0.901522
26.865682,16,188.655,0.881788,0.899864
26.865701,16,185.672,0.905863,0.905863
26.865714,16,190.971,0.897070,0.897070
26.865722,16,194.516,0.886999,0.886999
26.865730,16,185.850,0.905434,0.905434
26.865736,16,193.840,0.890085,0.890085
26.865743,16,192.050,0.898520,0.898520
26.865749,16,191.403,0.901720,0.901720
26.865756,16,186.755,0.905062,0.905062
26.865762,16,185.398,0.905510,0.905510
26.865769,16,194.526,0.887428,0.887428
26.865782,16,184.545,0.905510,0.905510
26.865789,16,189.212,0.904754,0.904754
26.865795,16,197.480,0.877922,0.877922
26.865802,16,189.712,0.904742,0.904742
26.865808,16,188.651,0.904928,0.904928
26.865815,16,191.155,0.901631,0.901631
26.865821,16,184.901,0.905372,0.905372
26.865828,16,186.246,0.905673,0.905673
26.865834,16,187.115,0.905827,0.905827
26.865999,16,190.053,0.868433,0.899543
26.866996,16,189.165,0.862341,0.899655
26.868003,16,188.673,0.862415,0.900677
26.869002,16,189.219,0.876486,0.899147
26.870003,16,188.261,0.879312,0.900492
26.871003,16,189.209,0.867186,0.900461
26.872003,16,191.215,0.885992,0.898471
26.873003,16,189.848,0.867755,0.897205
26.874003,16,189.013,0.879566,0.902287
26.886292,16,192.035,0.877199,0.896262
26.886312,16,186.588,0.904284,0.904284
26.886324,16,188.195,0.904608,0.904608
26.886332,16,187.562,0.904930,0.904930
26.886340,16,192.451,0.897394,0.897394
26.886346,16,198.535,0.878833,0.878833
26.886354,16,193.002,0.901255,0.901255
26.886360,16,189.495,0.904110,0.904110
26.886366,16,186.652,0.904623,0.904623
26.886372,16,187.545,0.904944,0.904944
26.886379,16,189.333,0.905022,0.905022
26.886385,16,201.552,0.867212,0.867212
26.886999,16,189.024,0.867116,0.899319
26.888002,16,189.205,0.866766,0.900145
26.889002,16,190.126,0.885336,0.898504
26.890002,16,189.991,0.888013,0.900425
26.891002,16,189.775,0.882160,0.900717
26.904270,16,190.149,0.876499,0.897362
26.904289,16,192.625,0.894482,0.894482
26.904302,16,195.235,0.887814,0.887814
26.904309,16,190.534,0.904541,0.904541
26.904317,16,197.035,0.884592,0.884592
26.904323,16,189.222,0.904221,0.904221
26.904330,16,190.421,0.904335,0.904335
26.904336,16,194.305,0.894634,0.894634
26.904343,16,192.241,0.903008,0.903008
26.904349,16,195.086,0.893904,0.893904
26.904356,16,196.922,0.889630,0.889630
26.904362,16,186.218,0.903990,0.903990
26.904368,16,187.393,0.904453,0.904453
26.905000,16,189.009,0.870707,0.900368
26.906002,16,189.769,0.861173,0.899651
26.907003,16,188.587,0.875149,0.901237
26.908002,16,188.507,0.877080,0.900891
26.909002,16,188.631,0.886484,0.899792
26.910003,16,189.625,0.872303,0.899059
26.917895,16,189.385,0.886196,0.901609
26.917914,16,187.077,0.905692,0.905692
26.917927,16,191.256,0.897080,0.897080
26.917941,16,186.988,0.905644,0.905644
26.917949,16,190.814,0.898791,0.898791
26.917956,16,190.076,0.902357,0.902357
26.917963,16,194.434,0.888668,0.888668
26.917997,16,188.143,0.896191,0.902883
26.919003,16,188.815,0.868755,0.899975
26.920003,16,187.902,0.879476,0.901336
26.921002,16,188.559,0.887309,0.902039
26.922002,16,189.467,0.889747,0.899699
26.923003,16,187.788,0.883537,0.902167
26.931268,16,191.116,0.875146,0.895006
26.931288,16,186.907,0.905290,0.905290
26.931300,16,188.394,0.905392,0.905392
26.931308,16,190.813,0.900183,0.900183
26.931316,16,192.103,0.896858,0.896858
26.931322,16,183.696,0.905611,0.905611
26.931329,16,184.450,0.906044,0.906044
26.931336,16,190.247,0.898431,0.898431
26.931998,16,188.462,0.868827,0.900397
26.933002,16,189.736,0.872057,0.899758
26.945296,16,189.105,0.897618,0.902934
26.945319,16,190.242,0.900364,0.900364
26.945328,16,191.934,0.895750,0.895750
26.945337,16,190.448,0.902251,0.902251
26.945344,16,185.946,0.905519,0.905519
26.945351,16,195.989,0.882608,0.882608
26.945357,16,186.530,0.905200,0.905200
26.945364,16,188.515,0.905308,0.905308
26.945377,16,192.816,0.894113,0.894113
26.945385,16,189.801,0.904992,0.904992
26.945391,16,196.330,0.884405,0.884405
26.945758,16,182.323,0.905256,0.905256
26.945998,16,188.080,0.871111,0.901413
26.946999,16,189.505,0.866231,0.899722
26.948002,16,189.367,0.870648,0.900729
26.949002,16,188.671,0.887481,0.899560
26.950003,16,188.381,0.878828,0.899944
26.951002,16,188.775,0.879027,0.897817
26.958391,16,189.196,0.875016,0.897427
26.958409,16,180.156,0.905705,0.905705
26.958421,16,194.932,0.885026,0.885026
26.958428,16,191.315,0.900320,0.900320
26.958436,16,193.934,0.892585,0.892585
26.958442,16,187.067,0.904931,0.904931
26.958449,16,184.224,0.905522,0.905522
26.959000,16,189.595,0.866600,0.899874
26.960003,16,189.371,0.880117,0.899663
26.961003,16,188.277,0.887726,0.901187
26.962003,16,190.275,0.881492,0.898687
26.963002,16,189.784,0.872867,0.899824
26.964003,16,190.097,0.880938,0.901188
26.972305,16,190.850,0.873216,0.899934
26.972324,16,200.597,0.869803,0.869803
26.972337,16,185.156,0.904711,0.904711
26.972344,16,184.888,0.905280,0.905280
26.972352,16,186.000,0.905624,0.905624
26.972358,16,189.649,0.902697,0.902697
26.972372,16,187.847,0.905643,0.905643
26.972379,16,187.736,0.905741,0.905741
26.972997,16,189.202,0.874687,0.900000
26.990264,16,189.828,0.864033,0.899418
26.990283,16,193.115,0.890458,0.890458
26.990295,16,186.303,0.905629,0.905629
26.990302,16,189.996,0.901543,0.901543
26.990311,16,186.872,0.905715,0.905715
26.990317,16,194.144,0.887536,0.887536
26.990324,16,196.680,0.882345,0.882345
26.990330,16,191.590,0.902808,0.902808
26.990337,16,192.815,0.899093,0.899093
26.990343,16,193.831,0.896679,0.896679
26.990349,16,189.983,0.904212,0.904212
26.990355,16,188.902,0.904479,0.904479
26.990362,16,187.038,0.904880,0.904880
26.990368,16,194.310,0.891612,0.891612
26.990375,16,185.653,0.905013,0.905013
26.990380,16,192.079,0.898148,0.898148
26.990387,16,191.307,0.901829,0.901829
26.991000,16,188.966,0.874961,0.899489
26.991998,16,189.016,0.861903,0.899774
26.993003,16,189.171,0.877512,0.899931
26.994002,16,187.525,0.876333,0.901407
26.995002,16,190.425,0.883362,0.899181
26.996003,16,189.743,0.875184,0.899405
26.997002,16,188.828,0.882159,0.900684
26.998002,16,189.286,0.874901,0.899119
27.003691,16,189.989,0.881984,0.899106
27.003711,16,181.107,0.905996,0.905996
27.003724,16,189.766,0.900261,0.900261
27.003731,16,186.339,0.906023,0.906023
27.003739,16,187.804,0.906038,0.906038
27.003998,16,189.167,0.882112,0.900069
27.006137,16,189.897,0.865528,0.899379
27.006155,16,190.181,0.901457,0.901457
27.008350,16,188.933,0.868251,0.899701
27.008368,16,183.561,0.906275,0.906275
27.010572,16,187.884,0.879811,0.901098
27.010590,16,185.856,0.906347,0.906347
27.011002,16,189.073,0.870539,0.898839
27.012003,16,190.137,0.880433,0.899190
27.013003,16,189.167,0.875417,0.901557
27.014003,16,189.353,0.878264,0.899578
27.015003,16,188.589,0.881850,0.900666
27.028271,16,187.176,0.879169,0.900730
27.028291,16,190.033,0.899521,0.899521
27.028303,16,192.467,0.892679,0.892679
27.028311,16,186.166,0.905682,0.905682
27.028319,16,185.781,0.905967,0.905967
27.028325,16,190.671,0.897471,0.897471
27.028333,16,185.426,0.906023,0.906023
27.028339,16,189.194,0.901980,0.901980
27.028353,16,184.296,0.906290,0.906290
27.028359,16,187.855,0.904874,0.904874
27.028366,16,190.055,0.897940,0.897940
27.028372,16,195.231,0.882469,0.882469
27.028378,16,190.056,0.903327,0.903327
27.028997,16,189.079,0.866252,0.899967
27.030323,16,189.462,0.869151,0.899488
27.031404,16,189.104,0.884679,0.900834
27.032494,16,188.095,0.884393,0.901263
27.033003,16,187.605,0.885888,0.901565
27.034003,16,189.702,0.837811,0.897896
27.039322,16,191.822,0.888204,0.897847
27.039334,16,193.418,0.895889,0.895889
27.039341,16,191.614,0.903254,0.903254
27.039348,16,191.997,0.902192,0.902192
27.039355,16,187.169,0.904694,0.904694
27.040003,16,189.274,0.878060,0.899929
27.041003,16,188.073,0.876214,0.898265
27.042002,16,190.252,0.862008,0.898162
27.043003,16,190.325,0.889464,0.899961
27.044002,16,189.521,0.881534,0.899812
27.045002,16,190.037,0.885371,0.901008
27.046003,16,189.281,0.883006,0.900079
27.047003,16,188.978,0.883325,0.899535
27.059354,16,188.304,0.881743,0.899711
27.059380,16,189.268,0.903338,0.903338
27.059393,16,196.464,0.880280,0.880280
27.059400,16,197.169,0.882278,0.882278
27.059408,16,187.515,0.904599,0.904599
27.059415,16,192.610,0.898703,0.898703
27.059422,16,190.162,0.904518,0.904518
27.059428,16,186.948,0.904920,0.904920
27.059435,16,190.806,0.902815,0.902815
27.059441,16,187.880,0.905096,0.905096
27.059448,16,183.721,0.905705,0.905705
27.059454,16,186.155,0.905949,0.905949
27.059999,16,189.207,0.869618,0.900361
27.064812,16,188.537,0.874495,0.900184
27.064835,16,193.437,0.889159,0.889159
27.064844,16,190.860,0.900388,0.900388
27.064853,16,189.405,0.905200,0.905200
27.065000,16,189.939,0.859439,0.898700
27.067050,16,189.536,0.858477,0.899610
27.067071,16,187.283,0.905359,0.905359
27.069277,16,189.208,0.880369,0.900148
27.069296,16,186.341,0.906245,0.906245
27.070003,16,188.913,0.870885,0.899068
27.071002,16,189.047,0.883852,0.901743
27.072003,16,188.953,0.878088,0.901350
27.073002,16,188.328,0.875901,0.900049
27.074003,16,189.736,0.874854,0.899837
27.091070,16,191.027,0.873140,0.898358
27.091090,16,184.307,0.905060,0.905060
27.091102,16,187.954,0.905252,0.905252
27.091110,16,187.807,0.905421,0.905421
27.091118,16,187.948,0.905542,0.905542
27.091124,16,188.202,0.905614,0.905614
27.091131,16,191.973,0.895180,0.895180
27.091138,16,186.504,0.905584,0.905584
27.091145,16,189.095,0.904724,0.904724
27.091151,16,193.120,0.891746,0.891746
27.091158,16,188.669,0.905241,0.905241
27.091164,16,189.319,0.905261,0.905261
27.091171,16,186.590,0.905550,0.905550
27.091177,16,191.093,0.898401,0.898401
27.091183,16,193.199,0.892743,0.892743
27.091189,16,194.416,0.890909,0.890909
27.091196,16,184.534,0.905158,0.905158
27.092000,16,189.104,0.868334,0.900374
27.093003,16,188.783,0.866042,0.900086
27.094003,16,190.703,0.866585,0.895987
27.095003,16,189.851,0.876080,0.899473
27.096002,16,192.051,0.877101,0.897758
27.097003,16,189.724,0.891306,0.901105
27.098002,16,187.261,0.875427,0.901467
27.108314,16,188.227,0.880871,0.902041
27.108333,16,191.859,0.895192,0.895192
27.108346,16,192.434,0.895092,0.895092
27.108353,16,190.388,0.903501,0.903501
27.108361,16,187.158,0.905280,0.905280
27.108368,16,190.988,0.900232,0.900232
27.108382,16,188.633,0.905237,0.905237
27.108388,16,185.881,0.905602,0.905602
27.108395,16,186.760,0.905805,0.905805
27.108401,16,190.350,0.899411,0.899411
27.108997,16,188.976,0.880606,0.900326
27.110012,16,189.434,0.853952,0.899957
27.111113,16,188.581,0.884804,0.902419
27.112222,16,188.662,0.859802,0.899769
27.114449,16,189.979,0.879692,0.898388
27.114468,16,188.290,0.905465,0.905465
27.127325,16,189.863,0.862700,0.899327
27.127345,16,187.909,0.904772,0.904772
27.127357,16,187.182,0.905099,0.905099
27.127365,16,189.520,0.905127,0.905127
27.127373,16,183.680,0.905734,0.905734
27.127379,16,196.659,0.879234,0.879234
27.127386,16,190.033,0.904934,0.904934
27.127392,16,191.993,0.898867,0.898867
27.127399,16,194.308,0.892345,0.892345
27.127405,16,185.154,0.904978,0.904978
27.127412,16,182.113,0.905771,0.905771
27.127418,16,192.914,0.891238,0.891238
27.127425,16,186.136,0.905647,0.905647
27.128000,16,189.191,0.874127,0.900504
27.129003,16,189.683,0.860864,0.899367
27.130003,16,189.912,0.882718,0.896778
27.131003,16,188.667,0.873776,0.900407
27.132002,16,187.678,0.872518,0.900732
27.133002,16,190.073,0.881517,0.899731
27.134003,16,189.498,0.877382,0.898761
27.135003,16,189.500,0.877395,0.899077
27.147319,16,188.820,0.879254,0.901393
27.147339,16,194.017,0.888907,0.888907
27.147351,16,185.261,0.905500,0.905500
27.147359,16,189.024,0.905426,0.905426
27.147367,16,187.674,0.905630,0.905630
27.147373,16,183.099,0.906195,0.906195
27.147380,16,189.036,0.901548,0.901548
27.147387,16,187.729,0.906069,0.906069
27.147394,16,193.224,0.888588,0.888588
27.147400,16,189.237,0.904546,0.904546
27.147406,16,191.081,0.898701,0.898701
27.147413,16,191.416,0.898761,0.898761
27.148000,16,188.344,0.860349,0.900053
27.149256,16,188.908,0.866195,0.900200
27.150358,16,189.248,0.876560,0.900350
27.151444,16,189.001,0.857080,0.898588
27.152542,16,189.556,0.888704,0.900573
27.153003,16,188.530,0.874725,0.900132
27.154002,16,188.870,0.871632,0.899352
27.160940,16,189.575,0.884391,0.896906
27.160960,16,195.794,0.880296,0.880296
27.160972,16,186.660,0.905544,0.905544
27.160979,16,189.006,0.905235,0.905235
27.160988,16,190.596,0.900103,0.900103
27.160995,16,182.190,0.906075,0.906075
27.161002,16,195.217,0.882050,0.882050
27.162003,16,189.157,0.870317,0.900116
27.163002,16,188.822,0.886128,0.899441
27.164003,16,188.870,0.887284,0.901006
27.165003,16,189.582,0.868846,0.900852
27.166003,16,190.150,0.877174,0.896797
27.167003,16,188.162,0.879501,0.900976
27.168003,16,188.444,0.865698,0.900440
27.169003,16,189.530,0.884381,0.900512
27.183879,16,188.619,0.881124,0.900033
27.183899,16,187.808,0.905925,0.905925
27.183911,16,192.126,0.892961,0.892961
27.183919,16,194.008,0.889021,0.889021
27.183927,16,185.936,0.905423,0.905423
27.183933,16,183.269,0.906012,0.906012
27.183941,16,187.614,0.906048,0.906048
27.183947,16,194.875,0.883319,0.883319
27.183953,16,185.399,0.905741,0.905741
27.183959,16,191.768,0.895146,0.895146
27.183966,16,197.253,0.879053,0.879053
27.183972,16,192.642,0.898551,0.898551
27.183979,16,183.519,0.905185,0.905185
27.183985,16,189.081,0.905240,0.905240
27.183997,16,187.945,0.905501,0.905502
27.184997,16,188.919,0.870053,0.900295
27.186003,16,189.173,0.875486,0.899757
27.187002,16,189.846,0.878357,0.900182
27.188003,16,188.532,0.893569,0.902698
27.204377,16,188.488,0.878960,0.898712
27.204397,16,188.242,0.905457,0.905457
27.204409,16,187.009,0.905664,0.905664
27.204417,16,190.980,0.898137,0.898137
27.204425,16,188.388,0.905508,0.905508
27.204432,16,183.673,0.906039,0.906039
27.204446,16,180.304,0.906801,0.906801
27.204453,16,188.057,0.901393,0.901393
27.204460,16,191.059,0.892517,0.892517
27.204466,16,191.669,0.892921,0.892921
27.204472,16,183.429,0.906293,0.906293
27.204478,16,191.357,0.893435,0.893435
27.204485,16,185.990,0.906120,0.906120
27.204491,16,188.936,0.902285,0.902285
27.204497,16,193.856,0.886893,0.886893
27.204503,16,189.152,0.905418,0.905418
27.204999,16,189.002,0.858193,0.899987
27.205999,16,189.469,0.870505,0.899992
27.207002,16,189.392,0.878333,0.900376
27.208002,16,189.072,0.880047,0.899744
27.209003,16,187.717,0.885889,0.902262
27.210002,16,190.112,0.869193,0.898945
27.211003,16,188.717,0.874951,0.899764
27.230346,16,189.605,0.889236,0.901283
27.230366,16,190.515,0.900559,0.900559
27.230378,16,182.197,0.906059,0.906059
27.230386,16,191.521,0.894192,0.894192
27.230394,16,191.726,0.895533,0.895533
27.230400,16,193.363,0.891915,0.891915
27.230408,16,186.848,0.905292,0.905292
27.230414,16,185.425,0.905691,0.905691
27.230421,16,190.506,0.899536,0.899536
27.230428,16,190.594,0.900291,0.900291
27.230434,16,184.913,0.905782,0.905782
27.230440,16,186.902,0.905936,0.905936
27.230447,16,190.065,0.899622,0.899622
27.230453,16,193.872,0.888278,0.888278
27.230460,16,188.201,0.905345,0.905345
27.230466,16,192.809,0.893935,0.893935
27.230472,16,193.449,0.893781,0.893781
27.230478,16,190.711,0.904606,0.904606
27.230485,16,188.600,0.904860,0.904860
27.230996,16,190.094,0.875521,0.899562
27.232000,16,188.969,0.863135,0.900158
27.233003,16,189.007,0.870453,0.899353
27.234003,16,189.801,0.883041,0.898474
27.235002,16,187.906,0.883094,0.902535
27.236002,16,188.778,0.870299,0.900735
27.237003,16,188.766,0.885000,0.901089
27.238002,16,189.648,0.881923,0.899852
27.244019,16,189.656,0.883603,0.899162
27.244038,16,190.513,0.904722,0.904722
27.244051,16,186.548,0.905123,0.905123
27.244058,16,183.196,0.905779,0.905779
27.244066,16,189.761,0.901479,0.901479
27.244073,16,185.179,0.906000,0.906000
27.246740,16,188.880,0.856992,0.899784
27.246762,16,193.010,0.889863,0.889863
27.247002,16,188.730,0.878784,0.899725
27.253256,16,190.887,0.885295,0.897074
27.253274,16,194.415,0.890178,0.890178
27.253287,16,192.276,0.899676,0.899676
27.253294,16,188.508,0.904724,0.904724
27.253302,16,190.286,0.904751,0.904751
27.253309,16,189.772,0.904823,0.904823
27.254003,16,189.182,0.873018,0.899865
27.255003,16,188.360,0.878244,0.900682
27.256003,16,188.567,0.879484,0.899675
27.257003,16,189.898,0.880576,0.898872
27.258002,16,190.665,0.885675,0.899365
27.264160,16,190.536,0.879999,0.899590
27.264179,16,185.313,0.906475,0.906475
27.264192,16,191.223,0.892867,0.892867
27.264200,16,195.293,0.881900,0.881900
27.264217,16,190.685,0.901014,0.901014
27.264223,16,190.025,0.903897,0.903897
27.266629,16,189.649,0.876584,0.900461
27.266650,16,195.681,0.886575,0.886575
27.267003,16,189.520,0.879071,0.899926
27.271321,16,189.039,0.894116,0.902268
27.271342,16,194.242,0.889779,0.889779
27.271355,16,188.909,0.904931,0.904931
27.271363,16,187.682,0.905176,0.905176
27.272002,16,189.059,0.874462,0.900316
27.273003,16,190.205,0.877927,0.899249
27.274002,16,189.327,0.872329,0.899053
27.275003,16,189.997,0.879553,0.900061
27.276002,16,188.753,0.878185,0.899468
27.293073,16,188.488,0.893787,0.902287
27.293093,16,190.934,0.896516,0.896516
27.293106,16,188.725,0.905324,0.905324
27.293113,16,186.681,0.905878,0.905878
27.293121,16,193.184,0.889767,0.889767
27.293136,16,189.025,0.905405,0.905405
27.293144,16,197.415,0.878586,0.878586
27.293150,16,186.343,0.905032,0.905032
27.293157,16,189.074,0.905118,0.905118
27.293163,16,192.895,0.894909,0.894909
27.293170,16,188.549,0.904989,0.904989
27.293176,16,190.864,0.902244,0.902244
27.293183,16,192.170,0.898452,0.898452
27.293189,16,192.492,0.898492,0.898492
27.293199,16,186.228,0.904990,0.904990
27.293205,16,192.570,0.896673,0.896673
27.293212,16,194.746,0.890988,0.890988
27.293998,16,189.514,0.862463,0.899330
27.295002,16,189.391,0.872887,0.899897
27.296003,16,189.169,0.889534,0.899993
27.297002,16,187.653,0.872953,0.899673
27.298002,16,189.099,0.882012,0.900762
27.299002,16,189.997,0.869151,0.899632
27.300002,16,188.359,0.885683,0.899883
27.309043,16,188.314,0.882423,0.899397
27.309063,16,190.430,0.895165,0.895165
27.309076,16,190.302,0.897508,0.897508
27.309083,16,194.962,0.883780,0.883780
27.309091,16,190.171,0.903151,0.903151
27.309097,16,185.478,0.905588,0.905588
27.309104,16,192.902,0.892287,0.892287
27.309111,16,188.608,0.905284,0.905284
27.309117,16,193.004,0.893638,0.893638
27.309999,16,188.819,0.867534,0.900186
27.311003,16,190.484,0.873515,0.898781
27.312002,16,189.396,0.886393,0.901048
27.313002,16,189.905,0.871634,0.898968
27.314002,16,189.264,0.873553,0.899658
27.323356,16,189.547,0.876547,0.900502
27.323375,16,192.908,0.888708,0.888708
27.323388,16,191.257,0.897062,0.897062
27.323395,16,192.727,0.893730,0.893730
27.323403,16,182.645,0.905793,0.905793
27.323409,16,196.126,0.880645,0.880645
27.323416,16,187.017,0.905316,0.905316
27.323422,16,197.951,0.877331,0.877331
27.323429,16,182.743,0.905292,0.905292
27.323999,16,189.172,0.867035,0.900399
27.327298,16,188.810,0.880003,0.900280
27.327319,16,189.080,0.902589,0.902589
27.327328,16,190.165,0.899627,0.899627
27.329698,16,189.986,0.872431,0.899739
27.329720,16,188.043,0.904972,0.904972
27.330003,16,189.273,0.882650,0.900757
27.331939,16,188.223,0.901080,0.904439
27.331997,16,187.195,0.894243,0.902532
27.335319,16,189.812,0.853933,0.900066
27.335338,16,184.165,0.905985,0.905985
27.335351,16,193.998,0.886524,0.886524
27.336002,16,189.719,0.866024,0.899066
27.337002,16,190.476,0.890193,0.899923
27.338002,16,190.386,0.886552,0.900712
27.339002,16,188.770,0.883943,0.899883
27.340002,16,189.604,0.883513,0.899249
27.350328,16,189.053,0.882704,0.899426
27.350348,16,191.498,0.896793,0.896793
27.350360,16,185.071,0.905758,0.905758
27.350368,16,187.392,0.905867,0.905867
27.350376,16,199.074,0.870623,0.870623
27.350382,16,189.159,0.904913,0.904913
27.350390,16,194.875,0.889582,0.889582
27.350396,16,192.110,0.901194,0.901194
27.350403,16,189.526,0.904522,0.904522
27.350409,16,185.205,0.905097,0.905097
27.351000,16,189.116,0.858602,0.899188
27.352024,16,189.514,0.879988,0.900633
27.353119,16,188.663,0.890245,0.901143
27.354206,16,189.385,0.879730,0.899088
27.356429,16,188.695,0.877828,0.898383
27.356450,16,187.589,0.905510,0.905510
27.363645,16,188.896,0.877558,0.901252
27.363669,16,191.972,0.893424,0.893424
27.363681,16,195.617,0.883659,0.883659
27.363688,16,186.120,0.905289,0.905289
27.363696,16,187.838,0.905448,0.905448
27.363703,16,188.273,0.905531,0.905531
27.363710,16,192.934,0.892502,0.892502
27.363999,16,188.172,0.872671,0.900253
27.365002,16,189.337,0.875626,0.900373
27.366003,16,189.344,0.884848,0.899877
27.367003,16,189.748,0.875162,0.897848
27.368003,16,190.879,0.874179,0.897500
27.369003,16,190.947,0.877035,0.898741
27.370002,16,189.274,0.888081,0.900791
27.386136,16,187.490,0.865614,0.900791
27.386159,16,194.081,0.887841,0.887841
27.386168,16,191.706,0.898611,0.898611
27.386178,16,190.194,0.904649,0.904649
27.386185,16,187.103,0.905242,0.905242
27.386192,16,189.279,0.905265,0.905265
27.386198,16,193.325,0.892691,0.892691
27.386502,16,197.082,0.882571,0.882571
27.386509,16,189.318,0.904425,0.904425
27.386516,16,188.066,0.904733,0.904733
27.386522,16,182.061,0.905580,0.905580
27.386529,16,186.611,0.905803,0.905803
27.386535,16,193.223,0.890056,0.890056
27.386542,16,191.949,0.896877,0.896877
27.386548,16,197.953,0.878729,0.878729
27.386554,16,186.897,0.904713,0.904713
27.386999,16,188.566,0.870730,0.900703
27.387998,16,189.273,0.863838,0.899976
27.389003,16,189.475,0.874114,0.899553
27.390002,16,190.414,0.870975,0.899144
27.391003,16,189.783,0.878110,0.898425
27.392002,16,188.789,0.868178,0.899381
27.393002,16,188.560,0.887992,0.900812
27.394003,16,189.037,0.879411,0.899537
27.404390,16,189.551,0.883347,0.898322
27.404410,16,187.100,0.905994,0.905994
27.404422,16,187.223,0.906073,0.906073
27.404430,16,184.241,0.906434,0.906434
27.404437,16,190.825,0.894389,0.894389
27.404444,16,189.307,0.901381,0.901381
27.404451,16,190.417,0.898553,0.898553
27.404457,16,189.894,0.901507,0.901507
27.404464,16,187.599,0.905694,0.905694
27.404470,16,189.055,0.904250,0.904250
27.405001,16,188.836,0.877504,0.900767
27.408398,16,189.086,0.873964,0.900688
27.408420,16,196.007,0.878993,0.878993
27.408430,16,185.064,0.905757,0.905757
27.409000,16,188.037,0.873282,0.901053
27.410863,16,186.698,0.906002,0.906069
27.410997,16,189.357,0.882575,0.899196
27.413259,16,189.064,0.884646,0.900708
27.413278,16,187.043,0.905443,0.905443
27.424329,16,189.281,0.870324,0.898645
27.424349,16,191.932,0.895917,0.895917
27.424362,16,187.745,0.905394,0.905394
27.424369,16,183.856,0.905929,0.905929
27.424377,16,179.300,0.906814,0.906814
27.424384,16,189.114,0.897874,0.897874
